,,,,,
Classes,,,,,
	ATK	DEF	CON	HP/PV	Especial	Habilidade Sec.		
	+1D6 + 1D6	+1D6 + 1D6	+1D6 + 1D6	100+20	3 + 2 pont's	5 + 4 pont's		
								
*Nivel 3	Veterano							
	ATK	DEF	CON	HP/PV	Especial	Habilidade Sec.		
	+2D6 + 1D6	+2D6 + 1D6	+2D6 + 1D6	120+20	5 + 1 pont's	9 + 4 pont's		
								
*Nivel 4	Mestre							
	ATK	DEF	CON	HP/PV	Especial	Habilidade Sec.		
	+3D6 + 1D6	+3D6 + 1D6	+3D6 + 1D6	140+20	6 + 2 pont's	13 + 4 pont's		
								
	Resumo							
	ATK	DEF	CON	HP/PV	Especial	Habilidade Sec.		
N-I	1D6	1D6	1D6	100	3 pontos	5 pontos		
N-II	2D6	2D6	2D6	120	5 pontos	9 pontos		
N-III	3D6	3D6	3D6	140	6 pontos	13 pontos		
N-IV	4D6	4D6	4D6	160	8 pontos	17 pontos		
Total								
								
								
								Golpes Especiais											
											
- Especial	Todo personagem recebe pontos de especial quando pasa de nivel. O especial representa o quão poderoso o personagem é. Durante o combate os personagens usam armas, magias, equipamentos, habilidades secundarias, elemntal e skill, mas será que isso é o bastante para enfrentar um oponente? Muitos acreditam que não e por isso desenvolvem um "algo" a mais. As técnicas de combate mais avançados e poderosas de um lutador.										
	Os golpes Especiais podem ser desenvolvidor de varias formas, feitos atraves de um esforço maior do lutador durante um combate, ou pelo skill, ou pelo elemental, ou simplesmente um ataque mais preciso do que o comum, todas essas formas necessitam dos pontos ganhados quando se passa de nivel, podendo adiquirir varios efeitos dependendo da forma que for aplicado.										
	Os personagens mundanos possuem vantagens no desenvolvimento de golpes especiais, compardo aos misticos que recebem menos pontos, porem essa diferença é superada pelo fato de que os misticos possuem magias poderosas e que diferente dos mundanos os misticos recembem uma bonificação na criação de golpes especiais alem de que os  golpes especiais dos misticos são pareceidos com magia.										
	Existem varias formas de criar um golpe especial e aprender um tembem é possivel, mas para isso é necessario a aplicação do "ponto de especial", a cada ponto de especial aplicado é necessario 100 hs de treinamento, para desenvolver um golpe especial é necessario fazer o preenchimento dos quandors "fisico", "criatividade","logica" e "reflexo", com os 20 quadrados preenchidos equivalem a 100hs, a cada -4 quadrados preenchidos equivalem a 100hs, a cada -4 quadrados preenchidos é acrescentado mais 2hs no total, lembrando que é necessario pelo menos 10hs de descanço e aumentar a concentração no treinamento.										
											
											
Desenvolvimento de golpes especiais											
*nivel 1 - principiante	Para a criação do golpe é aplicado 1 ponto, por exemplo:										
	Criação basica do golpe	Ex.:									
		5+1D6	o valor alcançado é de 6 até 11								
		Base do golpe referente ao nivel principiante									
		1 ponto equeivale a essa formula no nivel 1									
											
		Obs.: Os golpes podem ser tanto para "ATK quando para "DEF", pode ser exclusivamente para "CON", apesar de que golpes desenvolvidos para "ATK" podem ser udados para "CON" também;									
		OBS².: 1 ponto equivale a um golpe "5+1D6", o "1D6" é um valor fixo que sera anexado ao "5"; Após a aplicação de 1 ponto, ainda resta 2 pontos, os outros podem ser usados da seguinte forma:									
			Desenvolver mais 2 golpes especiais ou;								
			Utilizados da seguinte forma:								
											
											
	 Golpe especial por rodadas	Ex.:									
		5+1D6	+ 1 ponto								
		1 ponto usado anteriormente	Esse +1 ponto equivale a 1d6 rodadas								
											
		Ou seja o personagem desenvolveu um golpe especial que acrescente de 6 a 11, no "ATK/CON" ou na "DEF", durante 1d6 rodadas, essas rodadas são aleatorias, o dado é rolado no momento do combate para definir o tempo de duração desse poder extra; nada impede que durante essas rodadas o personagem utilize um outreo golpe especial em cima desse, apos isso ainda resta 1 ponto.									
											
	Golpe especial elemental	Ex.:									
		5+1D6	+ 1 ponto								
		1 ponto usado anteriormente	Esse ponto será referente ao elemental								
											
		5+1D6 + Elemental									
		Esse conjunto equivale a 2 pontos assim como o "especial por rodadas"; o uso do "Elemental" no golpe especial recebe uma "quebra", possuindo seus próprios efeitos adicionais; nada impede do jogador acrescentar +1 ponto para colocar o "especial elemental" po rodada;									
											
											
	Golpe especial Skill	Ex.:									
		5+1D6	+ 1 ponto								
		1 ponto usado anteriormente	Esse ponto será referente ao elemental, de forma similar, porém com o skill; A "quebra" é feita de forma normal e adicionada								
											
		5+1D6 + skill									
		O skill que se encaixa nessa categoria são os "ofensivos", "defensivos", "medianos" e os "especiais "que adimitem a criação de golpes especiaias funcionando como "ofensivos", "defensivos" e "medianos"; assim como o "golpe esepecial elementar", pode-se acrescentar +1 ponto para colocar, por rodada;									
											
											
	Golpe Especial Skill-Elemental	Ex.:									
		5+1D6	+ 2 pontos								
		1 ponto usado anteriormente	Esses dois pontos são o acrescimo do skill com elemnetal, a soma é feita individualmente sem reduzir nada.								
											
		5+1D6 + skill + Elemental									
		Tanto o skill quanto o elemental recebe a "quebra" e são somados									
											
											
	Replicar Especial	Acontece quando o personagem aprende algum golpe especial									
		Ex.: O personagem que é da classe cavaleiro pode aprender o golpe especial "Ataque Rasgante" usado 1v, somando "+11 ATK/CON" logo:									
											
		+11 ATK/CON									
		5+1D6	1 ponto								
		5+6=11	no ATK/CON								
											
		O 1 ponto representa muitas coisas, no caso em questão significa que 1 ponto foi aplicado para aprender o golpe de nivel - principiante, é um golpe especial da classe; a aplicação desse mesmo 1 ponto tambem significa que ele só pode ser usado 1 vez; foi aplicado para ser usado no "ATK/CON";									
		Alguns outros obedecem a um pensamento diferente, por exemplo, na classe guerreiro possui o golpe especial "concentrar a força" e "defender"; "concentrar a forca" é usado 2 vezes, somando +11 "ATK/CON", não significa que é de nivel 2, mas pode ser aprendido 2 vezes, e tabem pode se tornar de nivel 2.									
		Basicamente p replica funciona para aprender, sabendo disso ela funciona assim:									
		base do nivel + 1d6		sendo assim a replica copia o valor tirado no d6, o "Ataque Rasgante" por exemplo significa que a primeira pessoa que desenvolveu esse golpe tirou no "1d6" o valor de "6" somando 6+5, ou seja, 5 base do nivel + 6 da rolagem do "1d6"; é uma tecnica que foi passada por tradiçãp, funciona assim para qualquer golpe aprendido; caso fosse em outro nivel a base de nivel seria diferente; caso o personagem que aprende esteja no nivel superior, comparado ao golpe, ao inves de pagar 1 ponto para replicar, ele pagará 2 pontos, na verdade ele pagara pontos referente ao nivel que esteja, por exemplo, o personagem está no nivel 2 - experiente, a base de nivel é "10", se ele quiser aprender o "ataque rasgante" em que a base é "5", ele pagará 2 pontos, e passará para:							
		1 ponto									
											
				ex.: base de nivel + 1d6							
				ataque rasgante		base de nivel + 1D6					
				5+6=11		ataque rasgante					
				usado 1 vez		10+6=16					
				pois foi pago 1 ponto		usado 2 vezes,					
						pois foi pago 2 pontos					
											
		O valor "6" repete pois foi replicado, é assim que funciona									
		Caso o personagem queira aprender um golpe de nivelsuperior ao dele, ele pagará 1 ponto normalmente, o valor do "d6" é replicado e a base será equivalente ao do personagem;									
		Resumidamente se paga 1 ponto para copiar o valor do "d6"									
		Aprender um golpe de nivel inferior é um sistema de pontos identico a outra possibilidade de desenvolviento de golpes especiais chamada "dobrar"									
											
											
Nivel 2 Experiente	O sistema é identico ao do nivel 1, porem com acrescimo	Criação basica									
		10 + 1D6	O valor alcançado é de 11 a 16								
		Base de nivel	valor fixo								
		1 ponto									
											
		OBS³.: O sistema é identico ao do nivel 1:"Golpe Basico", "golpe por rodadas", "golpe com elemental", "golpe com skill", "golpe comskill e elemental" e "replicar", todos identicos, mudando pe claro a base de nivel que é igual a "10" no "experiente"									
											
	Dobrar Especial	O personagem treina para poder desenvolver um golpe especial, porem com os pontos que ele ganha pode aplica-los de varias formas, porem só pode usar 1 vez os golpes que possui, quando ele passa de nivel, ele recebe uma outra opção, desenvolver um golpe que já possui, aprimorar um golpe ja criado, funciona de forma parecida com "replicar especial", a diferença é que não é para aprender golpes e sim para melhora-los; exemplo:									
											
		Base de nivel +1D6		=>	5+1d6	usado uma vez					
		1 ponto			nivel anterior	+ 1 ponto					
		OBS4:	O valor fixo é repetido								
					10+1D6	usado 2 vezes					
					nivel atual						
											
		Na pratica funciona exatamente como o "replicar especial", quando se replica um golpe inferior, só que na replica é utilizado de forma a pagar 2 pontos, por exemplo, de uma unica vez, já no "dobrar" é pago 1 ponto por nivel no mesmo golpe especial, digamos assim, o dobrar pode ser usado para melhorar e aumentar o numero de vezes que golpe pode ser usado, não podendo ultrapssar a base do nivel para ir pra base do nivel seguinte.									
											
	Golpe especial com rodadas - diversificado	É possivel dobrar um golpe com rodadas, age da seguinte forma:									
		* Acrescenta-se +1 para aumentar o numero de rodadas									
		ex.:	5+1d6 por 1d6 } +1 ponto = 5 + 1d6 por 2D6 rodadas								
											
		* Acrescenta-se +1 ponto para dobrar o golpe propriamente dito.									
		Ex.:	5+1d6 por 1d6 rodadas} +1 ponto = 10+1d6 por 1d6 rodadas								
											
		*Acrescenta-se +1 ponto para direcionar o bonus; Geralmente o golpe é para o "ATK/CON" ou a "DEF", no caso de golpes por rodada pode-se acrescentar para o "ATK/CON" e a "DEF" também, por exemplo:									
		5+1 por rodadas } 2 pontos usados									
		para o "ATK/CON"									
		+ 1 ponto									
											
		5+1 para o "ATK/CON" } por 1d6 rodadas									
		5+1 para a "DEF"									
		3 pontos utilizados no total									
											
		OBS: para dobrar o ataque completo é pago 1 ponto individualmente									
											
Nivel 3 - veterano	identico aos outros niveis.										
	Golpe especial basico	15+1d6 - valor alcançado de 16 a 21									
		1 ponto									
		OBS:	golpe basico								
			golpe especial por rodadas								
			golpe especial elemental 								
			golpe especial skill 								
			golpe especial skill elemental								
			replicar especial								
			dobrar especial								
			golpe especial por rodadas diversificadas								
											
		todos os outros sistemas funcionam da mesma forma em proporção ao nivel									
											
Nivel 4 - mestre	identico aos outros niveis.										
	Golpe basico especial	20+1d6 - valor alcançado de 21 a 26									
		1 ponto									
											
		todos os outros sistemas funcionam da mesma forma em proporção ao nivel									
											
		OBS6: No caso do "Golpe especial por rodadas - diversificada" cada conjunto é posto ponto separadamente, por isso pode ser posto ponto de forma a ser tratado individualemnte.									
		OBS7: 1 ponto pode significar varias coisas, como por exemplo, que o golpe foi dobrado varias vezes, ou que desenvolveu outras possibilidades dentro do mesmo golpe, no caso de duvida da sua aplicação consulte o mestre.									
		OBS8: Existem certos "golpes especiais" que estam em uma categoria diferenciada, por exemplo "esquiva", que pode ser apenas "replicado" ou "dobrado", nesse caso, o jogador pode usar quantos pontos quiser pra dobrar a "esquiva", ja que não é presa a nivel; é possivel que um personagem nivel 2 tenha utilizado 6 pontos em "esquiva", assim ele teria "esquiva 6v"									
		OBS9: Existem tambem " golpes especiais" que rebatem ou dissipam energia lançadas contra o personagem, ou que aumentam os pontos de "ATK" após uma "DEF" e etc, todos desses tipos somente podem ser "replicados" em termos de jogo.									
											
											
											
											
											
											
											Proteção	OBS.: Os misticos possuem o desenvolvimento de golpes especiais idensticos aos mundanos, porem sua pontuação de especial é reduzida, pois eles ganham uma compesação nos golpes especiais.															
																
																
-	Os misticos possuem a capaciadade de criar magias como golpes especiais;															
	fica a cargo do mestre autorizar certas criações.															
																
-	Os misticos a partir do nivel-experiente podem escolher um "Adicional" aos Golpes Especiais.															
																
Adiciionais - Monges																
																
*Adicional	+4 em dano para golpes															
*Adicional	rodada extra em 1d6; só pode ser adicionado a rodada extra de ...															
																
*Adicional	Efeito fantasma; reduz o 'ATK/CON' ou DEF do oponente															
	permite a criação de golpes especiais com esse efeito de redução; a redução é de "-3"															
*Abençoar armas	Contra criaturas poe 1d6 rodadas															
	permite a criação de golpes com esse efeito, o adicional é de "+3"/ caso seja assassino funciona pra qualquer raça ATK/DEF															
																
Adicionais - Guardiões																
																
*Magia Elementais		Permite criar golpes especiais de elementais, são de base; são de base 10, podem ser dobrados, mas a base não muda; gasta-se 1 ponto adicional no total para golpes especiais com elemntal a escolha.														
Encantar armas	contra qualqer raca 'por 1d6 rodadas															
	permite a criação de golpes com esse efeito, o adicional é de "+3" ATK/DEF															
																
Regeneração	Adicionado, pode regenerr 1d6 (6 em 6 rod)															
Proteção Magica	Permite um acrescimo de "+2 def" por 1d6															
																
Adicionais - Magos																
																
Rajadas de magias	adicional de +4 em dano															
Regenerar	adicionado, pode regenerar 1d6 (6 em 6 ROD)															
Adicional rodada extra em 1d6; so pode ser adicionada a rodada extra																
Enfeitiçar arma	contra qualquer raça, por 1d6 rodadas, permite a criação de golpes com esse efeito; o adicional é de "+3" ATK/DEF															
	OBS.: Os adicionas só podem ser udados mediante a utilização de 2 pontos ja aplicados, sendo assim o adicional só pode ser usado, 1 adicional - não impota em qual golpe, que nao seja magia - por nivel.															
																
																
	Resumo em Observação															
																
	Skill															
																
	Ofensivos	Acrescentam no "ATK/CON", no valor de "+7"														
	Defensivos	Acrescentam no "DEF", no valor de "+7"														
	Medianos	Acrescentam no "ATK/CON" e na "DEF", no valor de "+5"														
	Especiais	Utilizados de forma variada; durante o jogo dependendo de que poder, e com a autorização do mestre, pode ser utilizado no maximo 3 vezes por sessão de jogo, a pedido do jogador, isto fora de combate;														
																
	Elemental															
																
	Acrescenta geralmente um valor relacionafo a "8", no ataque, defesa, no dano ou em ataque e defesa seguidamente de "4"															
																
	Quebra de Skill															
	ao adicionar o skill a um golpe especial o valor de "+7", por exemplo, é muito pois por mais que o personagem seja bom no uso do skill; na utilização dele no golpe o personagem faz um esforço muito maior para despejar um golpe poderoso sobre o oponente, logo ele mesmo perde um pouco de controle e concentração, a partir disso o skill sofre uma "quebra", uma redução, ele passa a valer "+5", no caso dos skill-medianos que acrescentam "+5" normalmente, a "quebra" passa a ser "+5" tembem; no caso o golpe passa a ser:															
	ex.:	5	+ 	1d6	+	5										
		base de nivel		valor fixo		skill										
																
	Quebra Elemental															
																
	Da mesma forma que o skill soifre uma quebra; o elemental possui efeitos particulares ao se encaixarem no golpe especial; o valor gira em torno de "4"															
		Relampago														
		+4 de dano ou +4 em DEF														
		Fogo														
		+4 de dano ou +4 em ATK														
		Agua														
		-4 no atk inimigo ou +4 em DEF														
		Terra														
		-4 no atk inimigo ou +4 em CON														
		AR														
		-4 no atk inimigo ou +4 em ATK														
																
		OBS.: Esses valores significam que o personagem esta desenvolvendo o controle do elemento; o elemento se manisfesta de forma variada ao passe de beneficiar o personagem														
																
	Elemental nivel 2															
																
	O nivel 2 do elemental é um nivel em que o personagem está mais preparado para o seu proprio poder, ele controla de forma mais eficiente sua energia; o elemental se manisfesta de forma mais consistente nesse nivel															
	Na quebra de elemental, o nivel 2, recebe no golpe especial o valor integral de "8", podendo assumir qualquer efeito, soma de "ATK/CON", ou de "DEF", redução, ou tambem infligir dano no HP.															
	Somente o personagem assassino pode utilizar esse beneficio ja no nivel principiante, os demais, somente a partir do nivel veterano; para o desenvolvimento do persongaem para esse beneficio é obrigatorio que ele faça um treinamento equipvalente ao de um golpe especial.															
	Os efeitos são mais consistentes, o personagem realmente pode lançar bolas de fogo por exemplo															
	No caso da quebra de nivel 1, fica a cargo do jogador optar para converter ( no caso: agua, terra ou ar), a redução do atk inimigo para somar ao seu atk ou permanecer a redução de atk, na rodada de contra-ataque ou no proximo atk do oponente															
	sendo o elemental de nivel 2 , o personagem pode utilizar o elemental 2 vezes durante o combate															
																
																
																
																
																
																
																
																																
					Cidades simples	A população é mais humilde, assim  como a cidade										
					Orion											
					Bellatrix											
					Tres Reis Magos											
					Draco											
					Deneb											
					Antares											
						São cidades mais antigas, mesmo os mais velhos não sabem exatamente, além de especulações e boatos, sobre a formação do território e o total exploramento da cidade, por serem as mais antigas são muito conhecidas, possuem grande desenvolvimento em agricultura e pecuaria.										
																
																
					Cidades modernas	A população é mais atualizada e nobre										
					Rigel											
					Saiph											
					Vega											
					Cassopeia											
					Crux											
					Sirius											
					Scorpio											
						São cidades mais novas, foram criadas mais recentemente, as familias mais nobres moram nessas ciadades, muitos empregos pois é movida peas mercadorias										
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																Parte 1													
Não se sabe ao certo, o presente é o fato que o mundo esta impregnado com uma essencia que chamam de "peste", animais selvagens podem se tornar nocivos para a "saude" de um personagem, para os que são viajantes, esses sim sabem que pelas sombras das arvores, no interios do mar, da superficie das campinas e principalmente nos lugares mais distantes, obscuros e no meio das cidades, estão as mais terriveis das criaturas...													
os lutadores mais experientes, e os mais sabios e antigos que sobreviveram a aparições de criaturas as classificaram como pelo seu poder, sua aparencia e diversos tipos de aparições, todas divididas por classe, raça e categoria.													
													
													
													
CLasse E	principiantes												
													
Zumbi		Humano comum		SKILL: atacar, +7 (ofensivo)									
ATK	DEF	CON	HP/PV	GOLPES	Atacar(+12 por 1D6 rodadas) 1v								
1D	1D	1D	100										
OBS.: Armamento opcional													
													
Esqueletos		Humano comum		SKILL: atacar, +7 (ofensivo)									
ATK	DEF	CON	HP/PV	GOLPES	Atacar(+12 ATK/CON por 1D6 rod) 1v								
1D	1D	1D	100										
OBS.: Armamento opcional													
													
Ghoul		Humano comum		SKILL: atacar e defender, +5 (mediano)									
ATK	DEF	CON	HP/PV	GOLPES	Atacar(+8 ATK/CON por 1D6 rod) 1v								
1D	1D	1D	100	Ataque	+7 ATK/CON								
OBS.: Armamento opcional													
													
Esqueletos, Zumbis, Ghouls são corpos carcomidos, geralmente, que se levantes de suas tumbas, corpos encantados por algum tipo de ritual ou infectados de alguma forma; o corpo passa a existir sob os comandos do seu criador, eles não necessitam descançar, se alimentar ou dormir, incapazes de se comunicar com qualquer pessoa que nao seja o seu criador.													
													
Servo de Vampiro		Humano comum		SKILL: regenerar 1d6 de hp									
ATK	DEF	CON	HP/PV	GOLPES	Ataque forte (+8 ATK/CON por rod.)1v								
1D	1D	1D	100	Defender	+6 DEF								
OBS.: Armamento opcional													
													
Servo de lobisomem		Humano comum		SKILL: Força (+5-mediano)									
ATK	DEF	CON	HP/PV	GOLPES	Ataque (+14ATK/CON por 1d6 rod)								
1D	1D	1D	100										
OBS.: Armamento opcional													
													
Os servos são criaturas que obedecem a um mestre, normalmente são humanos transformados em mestiços de alguma forma, sao bem mais fortes que um humano comum													
													
Demonios Menores		Demônio		SKILL: variado as vezes até duas skill									
ATK	DEF	CON	HP/PV	GOLPES	esquiva 1v; ataque(+7 atk/con)1v								
1D	1D	1D	100	defesa	(+8DEF)1v								
OBS.: Armamento opcional													
													
OBS: O skill pode variar entre: "telepatia", comuniocação em onhos, detecção de magia, resistencia a magia, resistir a elementos, disfarce													
OBS² Armamento opcional													
													
São demonions de estatura mediana, podem até se disfarcar de humanos as vezes, mas por pouco tempo; são bem jovens e por isso possuem uma mentalidade um pouco infantil;													
													
													
CLasse D	experientes												
													
Nessa classe as criaturas são variadas, costumam ser bestas e monstros quase humanoides, são bem fortes porem sem muita independencia e inteligencia.													
													
Guaibasaurus		Dinossauro mutante		SKILL: velocidade (+5 - mediano)									
ATK	DEF	CON	HP/PV	GOLPES	defender(+8 def)1v; esquiva 1v								
2D	2D	2D	120	ataque	(+ 18 atk/con por 1d6 rod)2v; mordida(+11atk)1v								
OBS.: Sem armamento - garras +4atk													
													
Unaysaurus		Dinossauro mutante		SKILL: força (+5 - mediano)									
ATK	DEF	CON	HP/PV	GOLPES	defender(+13 def)1v; mordida(+16atk)1v								
2D	2D	2D	120	ataque	(+ 20 atk/con por 1d6 rod)2v 								
OBS.: Sem armamento - garras +4atk													
													
Muitos misterios giram em torno dessas criaturas													
													
Lagarto humanoide		Lagarto mutante		SKILL: pele resistente (+7 def)									
ATK	DEF	CON	HP/PV	GOLPES	defender(+13 def)1v; grande defesa(+18)1v								
2D	2D	2D	120	ataque	(+ 6 atk/con por 1d6 rod)1v 								
OBS.: Sem armamento - garras +3atk													
													
Peixe Azul Humanoide		Peixe Mutante		SKILL: jato de agua (+7 atk) elemento agua									
ATK	DEF	CON	HP/PV	GOLPES	atacar (+6atk)3v;								
2D	2D	2D	120	jato de agua	(+ 18 atk/con e -4atk/inimigo)1v 								
OBS.: Sem armamento													
													
Peixe Gyojin		Peixe Mutante		SKILL: jato de agua (+7 atk) elemento agua									
ATK	DEF	CON	HP/PV	GOLPES	atacar (+7atk)1v; morder(+8atk)1v; bater (+9atk)1v								
2D	2D	2D	120	jato de agua	(+ 23 atk/con)1v 								
OBS.: Sem armamento													
													
Mutante Aquatico		Peixe Mutante		SKILL: Raio / elemento agua									
ATK	DEF	CON	HP/PV	GOLPES	defender (+7def)1v; bater(+8 atk)1v;								
2D	2D	2D	120	ataque de agua	(+ 14 atk)1v, ataque eletrico (+14atk e +4 de dano)1v								
OBS.: Sem armamento													
													
Lobo Monstro		Lobo Mutante		SKILL: Super visão element : ar									
ATK	DEF	CON	HP/PV	GOLPES	poder de ataque(+12atk por 2d6 rod)2v;								
2D	2D	2D	120	velocidade	(+ 19 atk/con)1v 								
OBS.: Sem armamento - garras +3atk													
													
Lobo Monstro		Lobo Mutante		SKILL: Super visão element : ar									
ATK	DEF	CON	HP/PV	GOLPES	poder de ataque(+12atk por 2d6 rod)2v;								
2D	2D	2D	120	velocidade	(+ 19 atk/con)1v 								
OBS.: Sem armamento - garras +3atk													
													
Tartaruga mutante		Tartaruga mutante		SKILL: casco(+7def) element: agua									
ATK	DEF	CON	HP/PV	GOLPES	bater (+9atk)1v; atacar (+10 atk por 1d6)1v								
2D	2D	2D	120	ataque poderoso	(+24atk)1v								
OBS.: Sem armamento - garras +4atk													
													
Serpente voadora		Serpente mutante		SKILL: veneno(-17hp)1v element: ar									
ATK	DEF	CON	HP/PV	GOLPES	esquiva 3v; ataque(+18atk por 1d6)1v								
2D	2D	2D	120										
OBS.: Sem armamento - presas +3atk													
													
Centopeia gigante		Inseto mutante		SKILL: veneno(-15hp)1v element: terra									
ATK	DEF	CON	HP/PV	GOLPES	esquiva 4v; ataque(+16atk por 1d6)1v								
2D	2D	2D	120										
OBS.: Sem armamento - presas +2atk													
													
Aranha Humanoide		Inseto mutante		SKILL: velocidade(-5 atk/def)1v element: ar									
ATK	DEF	CON	HP/PV	GOLPES	esquiva 3v; ataque(+24atk)1v								
2D	2D	2D	120										
OBS.: Sem armamento - pele resistente +3 def													
													
Fantasma Maligno		fantasma		SKILL: intagibilidade element : fogo									
ATK	DEF	CON	HP/PV	GOLPES	Ataque ( atk+9)1v; Esquiva 2v; Ataque de Fogo(+17atk)1v								
2D	2D	2D	120	Garras(+16 atk) 1v									
OBS.: Sem armamento - pele necrosada +4def, garras +4 atk													
fantasma de uma criatura desconhecida, aparência horripilante													
													
Moriphen		Demônio		SKILL: Teleport element : ar									
ATK	DEF	CON	HP/PV	GOLPES	Esquiva 3v; (+20 atk por 1d6 rod)1v								
2D	2D	2D	120	Garras(+16 atk) 1v									
OBS.: Sem armamento - pele resistente +3def, garras +5 atk													
Um demônio com bracos longos, garras e navalhas afiadas													
													
Zumbi de Fogo		zumbi		SKILL: Element resistencia element : Fogo									
ATK	DEF	CON	HP/PV	GOLPES	Ataque de fogo(+10 atk e +4dano)1v; esquiva 1v								
2D	2D	2D	120	Atacar (+15 atk)1v; ataque com fogo(+16 atk +4dano)1v									
OBS: Sem armamento - resistir a golpes +3 DEF, garras +5 atk													
Zumbi demônio coberto de fumaça exalada do corpo													
													
Ogro de um olho		ogro		SKILL: Golpear +7ATK element : Terra									
ATK	DEF	CON	HP/PV	GOLPES	Atacar(+7atk)1v; ataque forte (+10 atk por 1d6)1v								
2D	2D	2D	120	Defender(+13 def por 1d6)1v; ataque mais forte(+16 atk)1v									
OBS: sem armamento - pele resistente +5 def,													
Ogro azul de apenas um olho 2 chifres													
													
Esqueleto Maligno		Esqueleto		SKILL: resistencia a element element : ar									
ATK	DEF	CON	HP/PV	GOLPES	ataque de ar(+9atk e -4atk inimigo por 1d6)1v								
2D	2D	2D	120	ataque turbilhao (+15 atk e -4atk ini. por 1d6)1v									
OBS: sem armamento - carcaça +4 def, garras +6 atk													
													
Zumbi pirata		Zumbi		SKILL: atacar +7 atk element : terra									
ATK	DEF	CON	HP/PV	GOLPES	Defender (+9 def)1v; atacar(+18 con)2v								
2D	2D	2D	120	ataque(+15 atk por 1d6)1v									
													
													
Monstro Palhaço		Monstro-Mago											
ATK	DEF	CON	HP/PV										
2D	2D	2D	120										
Skill:	atacar +7 atk												
Element:	fogo												
Golpe:	Magia	"energia secreta"											
		"campo de força da esc."											
		Ataque Mágico(+14atk-adi +4dano)1v											
		esquiva 2v											
OBS: 	Sem armamento												
	roupa especial +4 def												
													
													
Guerreiro de Espadas		Demônio-Guerreiro											
ATK	DEF	CON	HP/PV										
2D	2D	2D	120										
Skill:	atacar +7 atk												
Element:	fogo												
Golpe:	esquiva 1v												
	defender (+9 def) 2v												
	concentrar a força (+11 atk) 1v												
	espada com fogo (+19atk por 1d6)1v												
OBS: 	Aramdura simples+11 def												
	sabre +4atk												
													
													
Besta de duas faces		besta											
ATK	DEF	CON	HP/PV										
2D	2D	2D	120										
Skill:	corpo +5 atk/def												
Element:	Terra												
Golpe:		esquiva 2v											
		atacar(+10 atk)1v											
		defender(+15def)1v											
		ataque forte(+16ATK POR 1D6)1V											
OBS: 	Sem armamento												
	pele resistente +8 def												
	transformar braço em espada + 10atk												
	besta azul estremamenteperigosa e cruel												
													
Gigante ciclop zumbi		zumbi		SKILL:  corpo +5atk/def element : terra									
ATK	DEF	CON	HP/PV	GOLPES	ataque(+11atk)2v	defender(+10def)1v							
2D	2D	2D	120	ataque poderoso(+20 atk por id6 rod) 1v									
corpo resistente +10 def, garras +10 atk													
													
													
verme gigante		inseto mutante		SKILL:  atacar +7atk element : terra									
ATK	DEF	CON	HP/PV	GOLPES	esquivar 2v								
2D	2D	2D	120	ataque(+23 atk por 1dd01v									
obs pele resistente +3def, presas +5 atk													
													
													
Demonio de mil olhos		demonio		SKILL:  previsao de golpes +7def element : fogo									
ATK	DEF	CON	HP/PV	GOLPES	esquivar 2v								
2D	2D	2D	120	atacar (+14 atk +4dano por 2d6 rod)1v									
obs garras+5 atk													
													
													
Classe C	veteranos												
Nessa classe as criatras sao mais independentes, demonstram mais capacidade mental, são mais racionais e por isso mais perigosas, boa parte deles são bem espertos outros sao criaturas selvagens que gostam de fazer jorrar sangue.													
													
super largato humanoide		besta		SKILL:  força +5atk/def element : nivel 2 terra									
ATK	DEF	CON	HP/PV	GOLPES	ataque (+20 atk) 3v, força(+14 atk por 2d6)1v								
3D	3D	3D	140	atacar (+21 atk)1v									
obs pele resistete +9 def, garras +10 atk													
													
													
Angus		besta		SKILL:  força +5atk/def element : nivel 2 terra									
ATK	DEF	CON	HP/PV	GOLPES	ataque tempestade de areia(+21atk e-8atk ini por 1d6)2v								
3D	3D	3D	140										
obs pele resistete +12 def, garras +11 atk													
													
													
Fera selvagem		besta		SKILL: element extra raio  element : nivel 2 terra									
ATK	DEF	CON	HP/PV	GOLPES	raios(+15 atk e +8dano)2v								
3D	3D	3D	140	ataque de guarras(+11 atk)1v; ataque feroz(+16atk, 8dano; -8atk inimigo por 1d6)1v									
obs.: corpo +4DEF, garras +11atk													
													
													
Corvo humanoide		besta		SKILL: velocidade +5atk/def  element : nivel 2 ar									
ATK	DEF	CON	HP/PV	GOLPES	raios(+15 atk e +8dano)2vataque rapido(+20atk)2v; esquiva 2v;								
3D	3D	3D	140	guarras(+23atk); golpear(+21atk)1v									
obs.: corpo +4DEF, garras +11atk													
													
													
Minotaurus furioso		besta+guerreiro		SKILL: forca+5atk/def  element : nivel 2 fogo									
ATK	DEF	CON	HP/PV	GOLPES	golpear (+16atk);forca arrazadora(+29 atk por 2d6)1v;								
3D	3D	3D	140	atacar(+16 atk, +8dano)1v									
obs.: DEF total - armadura completa +14def; machad de fio duplo - +6 atk capacete +3def; def= +17; atk = +6													
													
													
Leão humanoide		besta		SKILL: setidos aguçados  element : nivel 2 terra									
ATK	DEF	CON	HP/PV	GOLPES	morder(+10 atk)1v; defender(+15 def)2v; esquiva 3v;								
